analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,1997,1,0.05578,1.227,-2.349,2.461
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,1998,1,0.07586,1.735,-3.324,3.476
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,1999,1,0.2112,1.835,-3.385,3.807
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2000,1,0.9166,1.739,-2.491,4.324
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2001,1,-0.1357,1.699,-3.466,3.195
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2002,1,-0.9727,1.686,-4.278,2.332
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2003,1,-1.402,1.742,-4.816,2.013
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2004,1,-0.771,1.704,-4.11,2.569
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2005,1,0.8796,1.71,-2.471,4.23
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2006,1,1.569,1.73,-1.821,4.96
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2007,1,2.122,1.766,-1.339,5.582
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2008,1,1.363,1.717,-2.003,4.729
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2009,1,0.6804,1.697,-2.646,4.007
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2010,1,-0.3304,1.707,-3.675,3.014
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2011,1,0.07541,1.71,-3.277,3.428
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2012,1,0.2212,1.718,-3.147,3.589
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2013,1,-0.644,1.711,-3.997,2.709
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2014,1,-0.7257,1.714,-4.086,2.634
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2015,1,-1.38,1.717,-4.745,1.985
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2016,1,-2.478,1.764,-5.936,0.9798
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2017,1,-2.859,1.799,-6.386,0.6671
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2018,1,-3.716,1.846,-7.335,-0.09747
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2019,1,-4.197,1.89,-7.902,-0.492
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2020,1,-4.395,1.911,-8.14,-0.65
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2021,1,-4.342,1.903,-8.072,-0.6115
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2022,1,-4.027,1.869,-7.691,-0.364
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2023,1,-3.396,1.818,-6.961,0.1677
25fa958da3ab046873d7f58f34b01c7b56245c98,1996,2024,1,-2.304,1.794,-5.82,1.211
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,1998,1,0.02007,1.269,-2.468,2.508
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,1999,1,0.1555,1.461,-2.709,3.02
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2000,1,0.8609,1.505,-2.089,3.81
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2001,1,-0.1915,1.491,-3.114,2.731
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2002,1,-1.028,1.491,-3.95,1.894
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2003,1,-1.458,1.563,-4.521,1.606
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2004,1,-0.8268,1.517,-3.8,2.146
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2005,1,0.8238,1.507,-2.13,3.778
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2006,1,1.513,1.536,-1.498,4.525
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2007,1,2.066,1.571,-1.014,5.146
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2008,1,1.307,1.526,-1.683,4.297
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2009,1,0.6246,1.499,-2.314,3.563
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2010,1,-0.3862,1.52,-3.366,2.594
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2011,1,0.01966,1.515,-2.95,2.989
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2012,1,0.1654,1.521,-2.816,3.147
25fa958da3ab046873d7f58f34b01c7b56245c98,1997,2013,1,-0.6998,1.518,-3.676,2.276
